driver_id,speed_kmh_mean,speed_kmh_std,speed_kmh_max,hard_brake_sum,harsh_accel_sum,is_night_mean,timestamp_<lambda>,trips_per_day_est,hard_brake_rate,harsh_accel_rate,risk_score
driver_0105,13.858852364475204,10.637082319096995,42.98,0,0,0.3610149942329873,1432.8572222222222,1.836065573770492,0.0,0.0,0.1110424065626116
driver_0106,11.977404479578391,9.338273671151258,40.78,1,0,0.4090909090909091,1394.4319444444443,1.7704918032786885,0.0007171379026306,0.0,0.269390466558668
driver_0107,13.392239527389902,11.439312096298613,47.04,1,0,0.4070891514500537,1432.689722222222,2.0163934426229506,0.0006979878367864,0.0,0.30828282649499894
driver_0108,13.129035506094333,9.722074259815788,40.67,0,0,0.3184949655537891,1432.9147222222225,1.8852459016393444,0.0,0.0,0.09068091797766069
driver_0109,12.09544083526682,10.08673365946504,47.62,1,0,0.3451276102088167,1407.7675,1.6885245901639343,0.0007103445703924,0.0,0.273016131551272
driver_0110,14.220304369170348,10.6186436947085,50.28,1,0,0.3033873343151693,1410.3113888888888,2.262295081967213,0.0007090632663669,0.0,0.3331483900311183
driver_0111,13.299861460957178,11.12572096088651,52.08,0,0,0.3129722921914357,1428.7291666666667,1.9344262295081969,0.0,0.0,0.0951791135274195
driver_0112,14.43788795878944,10.947919589843828,45.37,1,0,0.365099806825499,1409.221388888889,1.836065573770492,0.0007096117103278,0.0,0.3374423175502297
driver_0113,11.553910056214866,9.435746344455485,37.46,0,0,0.2848219862585884,1434.1755555555555,2.0327868852459017,0.0,0.0,0.04639991507790539
driver_0114,11.079353348729793,9.679781203228869,35.74,0,0,0.2917628945342571,1417.7263888888888,1.7049180327868851,0.0,0.0,0.031175140971708478
driver_0115,14.591175792507205,10.592047489146356,48.42,1,0,0.4161383285302594,1427.5997222222222,2.0491803278688523,0.0007004764601966,0.0,0.3434563819464357
driver_0116,11.749583528310716,11.34494795351848,62.83,2,0,0.3799719232569022,1431.4105555555554,1.9508196721311477,0.0013972231741883,0.0,0.47986707704982257
driver_0117,11.478318739054291,9.830522459220733,41.15,1,0,0.2988908347927612,1437.2602777777777,1.7704918032786885,0.0006957682025041,0.0,0.2553082540730493
driver_0118,13.548788990825688,10.69234383321142,45.09,0,0,0.382262996941896,1421.8202777777778,1.8852459016393444,0.0,0.0,0.10247015892492983
driver_0119,10.899862522414823,9.973527480272413,42.83,0,0,0.3066347878063359,1411.2141666666666,1.786885245901639,0.0,0.0,0.027670567623053276
driver_0120,12.602791938352103,9.503579183098593,39.22,1,0,0.3479549496147006,1416.8519444444444,2.0491803278688523,0.0007057900466742,0.0,0.28745303305113906
driver_0121,13.980517456359102,10.79183410097429,44.73,0,0,0.3092269326683292,1381.5269444444446,1.7540983606557377,0.0,0.0,0.11445074628731622
driver_0122,14.346112852664575,10.11224393259852,47.41,0,0,0.3178683385579937,1430.0516666666667,1.9344262295081969,0.0,0.0,0.12510751716550883
driver_0123,12.2690503875969,9.66665488908713,35.97,1,0,0.3107235142118863,1424.8008333333332,2.065573770491804,0.0007018524811362,0.0,0.2779963117888868
driver_0124,15.178505002942908,10.911072779010944,42.7,1,0,0.3384343731606827,1432.4869444444444,2.0327868852459017,0.0006980866414722,0.0,0.36242777216563715
driver_0125,14.418428645028335,13.193247630702407,63.81,2,0,0.3390005151983513,1429.0197222222223,1.9672131147540983,0.0013995608100424,0.0,0.5626861445753818
driver_0126,15.385886875343218,12.63674021406412,61.81,1,0,0.2564524986271279,1433.966111111111,2.081967213114754,0.0006973665501935,0.0,0.36566653325717846
driver_0127,11.713232432432433,10.125626578774908,46.36,1,0,0.314054054054054,1390.9683333333332,1.9180327868852456,0.0007189236275448,0.0,0.2618958127179682
driver_0128,11.545107985936715,9.160661766262889,42.62,2,0,0.1873430436966348,1388.5483333333334,1.9344262295081969,0.0014403531745984,0.0,0.47591212331468774
driver_0129,14.785094043887147,11.907468996179128,63.06,1,0,0.290491118077325,1439.1663888888888,1.836065573770492,0.0006948466888335,0.0,0.350186453705087
driver_0130,13.670544412607448,10.896257389802306,50.64,0,0,0.3083094555873925,1426.1927777777778,2.1639344262295084,0.0,0.0,0.10576716394047722
driver_0131,13.47280306905371,10.25040778176744,44.23,0,0,0.3769820971867008,1420.8377777777778,2.0163934426229506,0.0,0.0,0.10066829326844624
driver_0132,11.953852025836758,9.221027097609436,42.89,0,0,0.3681738109219025,1427.8413888888888,1.8688524590163933,0.0,0.0,0.057546972206009774
driver_0133,12.361107574793126,9.234178663410374,37.15,0,0,0.3360916613621897,1418.9169444444444,1.8852459016393444,0.0,0.0,0.0686292452820956
driver_0134,13.046088249876052,10.176263635807702,40.07,0,0,0.3118492811105602,1427.0944444444444,2.114754098360656,0.0,0.0,0.08788214788192458
driver_0135,15.134755747126436,10.418006280705171,41.84,1,0,0.201867816091954,1427.7208333333333,1.7049180327868851,0.0007004170399792,0.0,0.35991897312318955
driver_0136,12.346576576576576,10.2663570180237,47.4,2,0,0.2427427427427427,1414.0052777777778,1.9672131147540983,0.0014144218776489,0.0,0.4921003430175657
driver_0137,12.79178051511758,10.190873511845412,45.5,1,1,0.3437849944008959,1420.4544444444443,1.9836065573770487,0.0007040000500622,0.0007040000500622,0.42395123087990166
driver_0138,12.495373781148428,9.702599643039566,44.91,0,0,0.294691224268689,1416.6180555555557,2.114754098360656,0.0,0.0,0.07265423921733774
driver_0139,12.127292173067572,9.99987645880409,40.8,2,0,0.3014098201263976,1426.8280555555557,2.1475409836065573,0.0014017105930968,0.0,0.48527049934324556
driver_0140,13.602939685757727,10.205541721064929,46.58,1,1,0.3507349214394323,1419.1486111111112,2.065573770491804,0.000704647837563,0.000704647837563,0.45116802667672046
driver_0141,13.94244561140285,10.353997219861958,42.34,0,0,0.3765941485371343,1425.612777777778,1.540983606557377,0.0,0.0,0.11358385397331244
driver_0142,12.6140192926045,9.800118586996728,49.64,2,0,0.4137191854233655,1417.3561111111112,1.8688524590163933,0.0014110779812648,0.0,0.5039967230181859
driver_0143,12.29452025586354,9.22770720726747,37.26,0,0,0.2414712153518123,1424.528611111111,2.0,0.0,0.0,0.06688699437066417
driver_0144,12.562345747637575,10.49016341250185,41.03,0,0,0.4569205113952195,1436.9255555555555,1.836065573770492,0.0,0.0,0.0743995590239861
driver_0145,12.93848120300752,9.598717475817493,46.13,1,0,0.2776942355889724,1428.1975,2.0491803278688523,0.0007001832729717,0.0,0.2967773781110911
driver_0146,15.200765979926045,11.200602459194132,61.43,2,0,0.3423137876386687,1419.3808333333334,2.0327868852459017,0.0014090651029175,0.0,0.5694149457141554
driver_0147,12.396608796296295,10.892197398755178,54.47,1,0,0.3113425925925926,1427.8322222222223,1.8688524590163933,0.0007003623986322,0.0,0.2815025028322
driver_0148,12.165745887691434,10.427046531611614,42.99,0,0,0.4112308564946114,1435.358611111111,1.8688524590163933,0.0,0.0,0.06292824748972994
driver_0149,12.274619260918254,9.502091209936866,38.71,0,0,0.2603583426651735,1423.105,2.065573770491804,0.0,0.0,0.06648481981704735
driver_0150,12.757522935779818,10.345189322678348,55.55,1,0,0.31240946402704,1392.0833333333333,2.081967213114754,0.0007183478000598,0.0,0.2918208780856551
driver_0151,12.624126984126985,9.283267476523363,48.76,0,0,0.4072039072039072,1431.911111111111,1.7540983606557377,0.0,0.0,0.07643482869307189
driver_0152,12.91170703575548,10.958146383238203,44.55,1,0,0.2618223760092272,1425.092777777778,2.1639344262295084,0.0007017086996675,0.0,0.29639889535773567
driver_0153,12.223897026187306,10.086604344590508,43.54,0,0,0.3981358189081225,1394.81,2.0327868852459017,0.0,0.0,0.06475077586577452
driver_0154,11.9854245014245,10.10963864789812,47.66,0,0,0.3572649572649573,1430.8577777777778,1.9836065573770487,0.0,0.0,0.05754868396181938
driver_0155,12.51082485875706,10.195699771761586,44.91,0,0,0.2050847457627118,1422.506111111111,1.9508196721311477,0.0,0.0,0.07306665611320672
driver_0156,12.49607948442535,10.807161749167474,49.35,0,0,0.2406015037593984,1417.7166666666667,2.098360655737705,0.0,0.0,0.07266081471546305
driver_0157,13.232380228136885,10.494725334915463,43.41,1,0,0.3269961977186312,1422.5158333333334,1.8032786885245904,0.0007029798731004,0.0,0.3050689281802292
driver_0158,12.291725559481742,9.687505364694806,39.55,0,0,0.3457008244994111,1394.763333333333,1.852459016393443,0.0,0.0,0.0667591876414832
driver_0159,14.469256559766764,10.3169563257855,45.6,0,0,0.3377065111758989,1430.941111111111,1.8688524590163933,0.0,0.0,0.12792173216750813
driver_0160,12.658473871733966,9.570886750424632,40.29,0,0,0.2951306413301662,1423.7402777777777,1.8852459016393444,0.0,0.0,0.07723936758217854
driver_0161,14.69818293431553,10.457597846345992,40.9,1,0,0.3934929404542664,1426.6861111111111,1.9508196721311477,0.0007009250263333,0.0,0.3476666876675599
driver_0162,12.197854609929076,10.277379894693128,45.55,3,0,0.4030732860520095,1427.2091666666668,1.836065573770492,0.0021020044363971,0.0,0.6926968909290866
driver_0163,12.222924924924923,9.382160882327929,36.23,1,0,0.2588588588588588,1426.6669444444444,2.0327868852459017,0.0007009344429644,0.0,0.2771561636085157
driver_0164,10.642385321100916,9.1720199118799,39.29,1,0,0.3045871559633027,1425.6508333333334,1.9672131147540983,0.000701434023408,0.0,0.23328543685344522
driver_0165,14.874382566585956,11.976491508597592,62.31,2,0,0.4682808716707022,1428.306111111111,2.114754098360656,0.0014002600594099,0.0,0.5781670422257614
driver_0166,11.45470403587444,9.825301997070168,46.65,0,0,0.3892376681614349,1432.4033333333334,2.262295081967213,0.0,0.0,0.04315351888975246
driver_0167,13.04494803434252,11.01041150212893,66.6,0,0,0.3402620876638048,1436.5552777777775,2.19672131147541,0.0,0.0,0.08804838342772756
driver_0168,12.94692234397332,9.881341439096555,40.36,0,0,0.3325393044306813,1423.0247222222222,2.098360655737705,0.0,0.0,0.08530026575201873
driver_0169,11.112146924829158,9.09843787995082,40.21,0,0,0.326879271070615,1410.181388888889,1.8032786885245904,0.0,0.0,0.0330568789923659
driver_0170,14.00020012911556,10.285169877273146,46.87,0,0,0.3047127178825048,1412.831111111111,1.9508196721311477,0.0,0.0,0.11497017511970563
driver_0171,12.225584577114429,9.710095326250128,49.33,0,0,0.4247512437810945,1429.3338888888889,1.9180327868852456,0.0,0.0,0.0648266870258935
driver_0172,13.169791122715404,9.78714217807326,39.14,0,0,0.3851174934725848,1430.6922222222222,1.852459016393443,0.0,0.0,0.09157415379834694
driver_0173,15.32056119402985,11.168899917711244,45.61,1,0,0.4191044776119403,1435.3508333333334,1.9672131147540983,0.0006966937816015,0.0,0.3648994830441486
driver_0174,14.1102691065662,10.83470266973413,42.24,1,0,0.4235737351991389,1400.8105555555555,1.9344262295081969,0.0007138724048259,0.0,0.32985386397736915
driver_0175,15.000791450028885,10.631802733932044,48.83,1,0,0.3038705950317735,1434.8836111111111,1.786885245901639,0.0006969206368073,0.0,0.3543929499882355
driver_0176,11.806643835616438,10.28701267082103,38.06,1,0,0.4478398314014752,1415.0933333333332,1.8852459016393444,0.0007066671691855,0.0,0.2647133715070977
driver_0177,12.504231738035266,9.649290467684889,38.07,0,0,0.2682619647355164,1423.296388888889,1.7049180327868851,0.0,0.0,0.07280509655731485
driver_0178,13.893556100551807,10.628272740987606,43.65,0,0,0.2624156958920907,1431.3777777777775,1.8688524590163933,0.0,0.0,0.11197196796171627
driver_0179,11.668973509933776,9.756168601543258,46.02,0,0,0.3890728476821192,1426.598888888889,2.0327868852459017,0.0,0.0,0.049237724827948484
driver_0180,13.683347570742123,11.5478857471873,54.67,0,0,0.2706887346502936,1420.4844444444443,2.1311475409836067,0.0,0.0,0.10677754550846429
driver_0181,11.02498188405797,9.990995196414485,44.66,1,1,0.4178743961352657,1434.4119444444443,2.0327868852459017,0.0006971497998695,0.0006971497998695,0.37355758030115
driver_0182,11.396598802395207,10.085964907996807,54.48,1,0,0.4173652694610778,1426.5158333333334,1.9508196721311477,0.0007010086930919,0.0,0.2543430693809249
